time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.960000000000003,1.0787018325332693,3.3472564318361795,25.882185808671156,0.05557790802829299,5.918055507140274,0.0,3.0125748319692507,1.954114009912107,5.763554011276175,-0.03314732632041303,-0.1506902042494016,0.0,450.4716058446679,451.2350648072761,450.47300874531925,449.03466539762036
4.020000000000002,1.2652765046955925,3.465234238308182,26.225538832740558,0.05363323173926382,5.9097646009157305,0.0,3.2071850578196095,1.9782933755877339,5.681334472934289,-0.030978639440597547,-0.1206888433390834,0.0,429.27565419496136,431.7954820022989,430.94884275874915,431.1317342878515
4.080000000000001,1.4641426043235701,3.5846941116794913,26.56519503945651,0.05172000053962744,5.902667040268394,0.0,3.4221119081426714,2.003499865039061,5.640099091939521,-0.03376880289791153,-0.11388991723453935,0.0,444.9644489164934,445.5082582271381,445.6491347303464,445.42059058804557
4.14,1.6775115572728434,3.7058203979411273,26.906080760703126,0.05038983015583831,5.895779781667681,0.0,3.6904002932062436,2.0337955794425584,5.7215381237271,-0.005590100768823401,-0.11664463757192094,0.0,486.42089272862813,486.20399223823654,485.1833046059393,487.29468514400503
4.199999999999998,1.9065793769777652,3.8286718416686796,27.250529466068897,0.049638885214303485,5.88854556344889,0.0,3.945450565338999,2.0611368034900845,5.759073171185544,-0.03232102893412966,-0.12987073391614914,0.0,474.7769108837976,473.74858384978523,476.7845696927283,474.73750768301386
4.259999999999997,2.1504379989624693,3.9530623489607226,27.595667773645328,0.047600458463912254,5.880609597683755,0.0,4.183540305905347,2.084982499942254,5.7448117924269,-0.03750227650926375,-0.1375416310334939,0.0,460.9570021654003,460.33480121189507,460.2593155576766,459.84853232170406
4.319999999999996,2.4090766634168324,4.078881875879151,27.940779959304123,0.045878891135960664,5.872265616520281,0.0,4.438085665588857,2.108757498068768,5.757964862773128,-0.015215502735275731,-0.1423009283733605,0.0,470.80798595441945,470.4227301838608,470.51660346785076,472.23902315654396
4.379999999999995,2.6822152882426047,4.205999436344662,28.284565395946554,0.04532317690469245,5.863598827063729,0.0,4.666962564896668,2.1283932800717036,5.700995397521238,0.0005690860061744029,-0.1491196441163323,0.0,449.9514701726965,449.37967818476034,449.2556007194095,450.5340946640557
4.439999999999993,2.9682099438359777,4.334182398557357,28.622670649033033,0.045235353017711866,5.855009008551921,0.0,4.866714299662789,2.14435011889803,5.56909509644949,-0.005875838244274186,-0.13333932846091426,0.0,424.4429301942307,425.7751576825956,424.5320798904523,423.9785771933784
4.499999999999992,3.2684358106181914,4.463528114660138,28.95752697090234,0.04443945187325138,5.847340195504984,0.0,5.140979339379459,2.1670588584118353,5.591660218345181,-0.03521659930399377,-0.11858610192376533,0.0,476.6827488364619,477.7952760895787,479.643349358545,477.40933764031223
4.559999999999991,3.5857962727499126,4.594262930726015,29.294910033138482,0.04216336389788289,5.840202734751896,0.0,5.4376921109978635,2.190471414979745,5.653068971112587,-0.04401488571938898,-0.1197106534434707,0.0,491.5904466014313,491.49584809725525,494.12920740095086,493.47947011871514
4.6199999999999894,3.920034900450921,4.726258643138005,29.633768430222656,0.0395183449591725,5.833183017200161,0.0,5.703690315505073,2.209095513548888,5.641319101448187,-0.044221490875400706,-0.11205749013143153,0.0,471.49410311296486,472.0737396231433,472.17812940768596,472.16121399623
4.679999999999988,4.267441841996565,4.859087763514216,29.96595786022773,0.03722628901212932,5.826951286469761,0.0,5.876995839961866,2.2183991511658876,5.43218830555594,-0.028280250147721092,-0.09113226487228848,0.0,402.8799377021458,404.75729726698466,402.37372623665453,403.8138857841118
4.739999999999987,4.626007958668167,4.992500900088584,30.28707906467709,0.035749601579577295,5.821361817064879,0.0,6.075463706179303,2.2285922960514335,5.272049548485959,-0.018132838463494134,-0.09754888046503946,0.0,421.06048424057707,420.4969226285964,420.33371530104546,421.2123379092362
4.799999999999986,4.999308363873882,5.126703203581802,30.604185950058806,0.03419974373122603,5.815730408628994,0.0,6.36767102074699,2.244647245792916,5.29704951979398,-0.0493394485709764,-0.08734529743503748,0.0,485.13677070685986,485.8958207493198,485.14372025914923,482.79404902126726
4.859999999999984,5.391246160653815,5.261898871481913,30.92484736598975,0.031439422746653456,5.810688152271906,0.0,6.696436867296069,2.2615092430394994,5.390073228494341,-0.040057078339661024,-0.07813336268795236,0.0,508.4755017955341,509.1303494382009,508.2794985894208,508.94350165969996
4.919999999999983,5.7995700117827065,5.397841422461554,31.244459366214112,0.029313607201379988,5.806790276185401,0.0,6.914374076718969,2.269734975236907,5.263682756599955,-0.02749380816336155,-0.04681262265599902,0.0,437.6951186346144,440.29134834805694,438.22677165357396,439.2695805299389
4.979999999999982,6.22036937519561,5.534212875810792,31.555351549077724,0.027495616001353973,5.804531121752142,0.0,7.1122682762239835,2.2758655291099146,5.099778104953038,-0.0366022092454145,-0.023763573782777075,0.0,424.0702167606201,426.0452992370362,425.1666145460998,424.3848847154894
5.0399999999999805,6.654716483809667,5.671014519439094,31.85973234460885,0.025578477909246722,5.803436463638114,0.0,7.365497822347749,2.2840019886853367,5.045953042953189,-0.02398145348443513,-0.009018306782271782,0.0,461.8624156018006,463.0243133657328,463.5545301959666,464.54517831381986
5.099999999999979,7.10341354862641,5.808234933524433,32.1594031261343,0.024231942198901457,5.803369294848046,0.0,7.590680213720021,2.289901043434161,4.9431892928873715,-0.01952936611448808,0.011254220874470634,0.0,446.544310342643,448.19555821148634,445.9839024722509,446.34748242492304
5.159999999999978,7.565878347970653,5.9458041918736075,32.4535966418089,0.02282361990847992,5.804132561169794,0.0,7.824254896367979,2.295633491420814,4.863303326245166,-0.032830732137432886,0.01550430229491306,0.0,454.5989412720039,454.93935628108005,454.6770036164094,453.6096910042749
